,SMILES,Genotoxicity(0.5기준)
426,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
427,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
428,CC(C)(C)C1=C(O)C=CC(CCC(O)=O)=C1,0
429,CC(C)(C)NC(=O)C=C,0
430,CCCCOP(O)(=O)OCCCC,0
431,OC(=O)C1CCC(CC1)C(O)=O,0
432,CC(=O)OOC(C)(C)C,1
433,OC(=O)CCCCC1CCSS1,0
434,CC(CCO)CCCC(C)(C)O,0
435,CC(CCCC(C)(C)O)CC=O,0
436,COC1=CC2=C(C=C1)C(=O)CCC2,0
437,CCCC(C)C,0
438,CC(C)CCN,0
439,CC(C)=CC=O,0
440,CC(O)CCO,0
441,CC(O)C(C)(C)C=CC1CC=C(C)C1(C)C,0
442,CCCC(O)=O,0
443,NC1=C(Cl)C=C(C=C1)C1(C2=CC=CC=C2C2=CC=CC=C12)C1=CC(Cl)=C(N)C=C1,0
444,C\C=C\C(O)=O,0
445,OC(=O)CCCl,1
446,NCCC(O)=O,0
447,OC(=O)CCS,0
448,ClP(C1=CC=CC=C1)C1=CC=CC=C1,0
449,COCC(C)O,0
450,CN(C)CCO,0
451,CCC[N+]([O-])=O,0
452,CC(=O)OC=C,0
453,CC(C)CC(C)=O,0
454,CC(C)CC(C)O,0
455,CC(O)CN(C)C,0
456,CC(C)NC(C)C,0
457,CC(C)OC(C)C,0
458,CC(C)OC(C)=O,0
459,CC(=C)OC(C)=O,0
460,CC(=O)OC(C)=O,0
461,O=C1CCC(=O)O1,0
462,CCCCC1=CC=C(NC2=C3C(=O)C4=C(NC5=CC=C(CCCC)C=C5)C=CC(NC5=CC=C(CCCC)C=C5)=C4C(=O)C3=C(NC3=CC=C(CCCC)C=C3)C=C2)C=C1,0
463,O=C1OC(=O)C=C1,0
464,CC1COC(=O)O1,0
465,CC1=CC(C)=CC=C1,0
466,CC1=CC(O)=CC=C1,0
467,NC1=CC(Cl)=CC=C1,0
468,CC1=CC(N)=CC=C1,0
469,NC1=CC(N)=CC=C1,0
470,OC1=CC(O)=CC=C1,0
471,CC(=O)OC1=CC(OC(C)=O)=CC=C1,0
472,CC1OC(C)OC(C)OC(C)O1,0
473,CCCCCCC(C)OC(=O)CCCCC(=O)OC(C)CCCCCC,0
474,CCOC(=O)CC(C)C,0
475,COCC(C)OC(C)=O,0
476,CC1=CC(C)=CC(C)=C1,0
477,CC1=CC(O)=CC(C)=C1,0
478,CC1=CC(N)=CC(C)=C1,0
479,C=CCOC(=O)C1=CC(=CC=C1)C(=O)OCC=C,0
480,OC1=CC(O)=CC(O)=C1,0
481,CN1CN(C)CN(C)C1,0
482,ClC1=NC(Cl)=NC(Cl)=N1,0
483,NC1=NC(N)=NC(N)=N1,0
484,OC1=NC(O)=NC(O)=N1,0
485,CC(C)CC(=O)CC(C)C,0
486,BrC1=CC=CC=C1,0
487,CC1CCCCC1,0
488,CC1=CC=CC=C1,0
489,CC1=CC=NC=C1,0
490,ClC1=CC=CC=C1,0
491,NC1CCCCC1,0
492,OC1CCCCC1,0
493,O=C1CCCCC1,0
494,OC1=CC=CC=C1,1
495,C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@H]2O,1
496,CC1=CC=CN=C1,0
497,CN1CCNCC1,1
498,CN1CCOCC1,0
499,CC1=NC=CC=C1,0
500,COC1=C(C=C(C)C=C1)C(CC(O)=O)C1=CC=CC=C1,0
501,ClC1=NC=CC=C1,1
502,[NH4+].[O-][N+](=O)C1=CC(=C2[O-][Cr+3]3456[O-]C7=C(C8=C(C=CC=C8)C=C7C(=O)NC7=CC=CC=C7)[N]3=NC3=C([O-]4)C(=CC(=C3)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O.O=C(NC3=CC=CC=C3)C3=C([O-]5)C(=C4C=CC=CC4=C3)[N]6=NC2=C1,0
503,CC(C)C(=O)OOC(C)(C)C,1
504,CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,0
505,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,0
506,COC1=CCC2=C(CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23)C1,0
507,CCCCOC(=O)CCC,0
508,CCCCCCCCCCCCCCCCCCCCCCOC(=O)C1=CC=C(O)C=C1,0
509,CCCCCCCCCCCCCCCCCC(=O)NCNC(=O)CCCCCCCCCCCCCCCCC,0
510,CCCCCCCC\C=C/CCCCCCCC(=O)NCCCN(C)C,0
511,[Na+].C\C(=N/NC(=O)NC1=CC(F)=CC(F)=C1)C1=NC=CC=C1C([O-])=O,1
512,O=C1CCCCCCCCCCCCCCCO1,0
513,CCCCCCCOCC(C)CC=O,0
514,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0
515,CCCCNC(=S)NCCCC,0
516,CCCCC(O)=O,0
517,CC(C)COC=C,0
518,CN(C)CCCN,0
519,CC(C)OCCO,0
520,CCCOC(C)=O,0
521,CCCOC(Cl)=O,0
522,CC[O](CC)[B+3]([F-])([F-])[F-],0
523,CCCCBr,0
524,CCCCC,0
525,CCCC=C,0
526,CCCCCl,0
527,ClCCCBr,1
528,CCCCN,0
529,NCCCN,0
530,OCCC#N,0
531,CNCCO,0
532,COCCO,1
533,COCOC,0
534,CC(C)CCCC(C)CCCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCCCC(C)CCCC(C)C,0
535,[Mg++].C[O-].C[O-],0
536,CCNCC,0
537,CCOC=C,0
538,CCC(CC)C1CC(C)(O)CCO1,0
539,C1CCOC1,0
540,O1C=CC=C1,1
541,C1CCSC1,0
542,CC(C)(O)CCC(C)(C)O,0
543,CC(C)(C)OOC(C)(C)C,0
544,[Cl-].C(C1=CC=CC=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
545,CC(C)CCC(C)=O,0
546,OC(=O)\C=C/C(O)=O,0
547,OC(=O)\C=C\C(O)=O,0
548,CN(C)CCN(C)C,0
549,CC(C)COC(C)=O,0
550,CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O,0
551,C=CC(=O)NCNC(=O)C=C,1
552,CCCCCCCCCCCCCC(=O)OC(C)C,0
553,CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCCCC,0
554,CCCS(=O)(=O)NC1=C(F)C(C(O)=O)=C(F)C=C1,0
555,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,0
556,[Ba++].OC1=C(N=NC2=C(C3=C(C=CC=C3)C=C2)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1.OC1=C(N=NC2=C(C3=C(C=CC=C3)C=C2)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1,0
557,[Ca++].OC1=C(N=NC2=C(C3=C(C=CC=C3)C=C2)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1.OC1=C(N=NC2=C(C3=C(C=CC=C3)C=C2)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1,0
558,CCCCCCCCCC(=O)OCC,0
559,CCCCCCCCCC(C)C=O,0
560,CCCCCC(C)=O,0
561,C\C=C\C=C\C(O)=O,0
562,CC(C)CCON=O,1
563,BrCCCCBr,0
564,CCCCCBr,0
565,CCCCCC,0
566,CCCCCCCCSCC1=CC(CSCCCCCCCC)=C(O)C(C)=C1,0
567,ClCCCCCl,0
568,CCCCC#N,0
569,NCCCCN,0
570,N#CCCC#N,0
571,CCCCC=O,0
572,OCCCCO,0
573,OCC#CCO,0
574,CCCCCCCCCCCCSCC1=CC(CSCCCCCCCCCCCC)=C(O)C(C)=C1,0
575,COCCOC,0
576,CCNCCO,0
577,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Zr+4].[Zr+4].[Gd+3].[Gd+3],0
578,CCOCCN,0
579,C1CCCCC1,0
580,C1CCC=CC1,0
581,NCC1=CC(CN)=CC=C1.CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,0
582,C1CNCCN1,0
583,C1=CC=NC=C1,0
584,C1COC=CC1,0
585,C1OCOCO1,0
586,C1CCNCC1,0
587,C1COCCN1,0
588,CC(C)=CCCC(C)=O,0
589,OC(=O)CCCC(O)=O,0
590,CN(C)CCCN(C)C,0
591,CC(C)CNCC(C)C,0
592,CS(=O)(=O)C1=CC(=C(C=C1)C(O)=O)[N+]([O-])=O,0
593,CC(O)CNCC(C)O,0
594,CCO[Si](O)=O,0
595,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,0
596,[OH-].[K+].[Zn++].[Zn++].[O-][Cr]([O-])(=O)=O.[O-][Cr]([O-])(=O)=O,1
597,CCCCCCCC\C=C/CCCCCCCC(=O)NCC(C)O,0
598,CCCCCC#CC(=O)OC,0
599,CCCCCCC(C)=O,0
600,CCCCCCC(O)=O,0
601,[Cu+].[S-]C#N,0
602,OC(=O)CCSCCC(O)=O,0
603,[NH4+].NC([O-])=O,0
604,CN(C)CCCCCCN(C)C,0
605,OC(=O)CCCCCCCCC(O)=O,0
606,[Al+3].[O-]B([O-])[O-],0
607,CC(=O)OCCOCCOCCOC(C)=O,0
608,CO[Si](C)(C)OC,0
609,CCCCCCBr,0
610,C=C[Si](C=C)(C=C)C=C,0
611,CCCCCCN,0
612,CCCCCCO,0
613,[O--].[O--].[O--].[Ca++].[Zr+4],0
614,OCCCCCO,0
615,O=CCCCC=O,0
616,[NH4+].[NH4+].[O-]C(=O)C([O-])=O,0
617,CCCCOC=C,0
618,O.[MgH2].[AlH3],0
619,[Na+].OB(O)[O-],1
620,NCCNCCN,0
621,OCC(O)CO.CCCCCCCC(O)=O,0
622,NCCNCCO,0
623,OCCNCCO,0
624,CO[Si](CC(C)C)(OC)C(C)C,0
625,ClCCOCCCl,0
626,NC1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(O)=O)=C1I,0
627,OCCOCCO,0
628,OCCSCCO,0
629,C1CCCNCC1,0
630,CC(C)(CO)COC(=O)C(C)(C)CO,0
631,CCOC(=O)CC(C(C)=O)C(=O)OCC,0
632,CC(=O)OCCOC(C)=O,0
633,Cl.CN(C)C(=N)NC(N)=N,0
634,CCCCCCCCC=CCCCCCCCC(=O)OCCC,0
635,CCCCCCCC(Cl)=O,0
636,CCCCCCC=C,0
637,CCCCCC=CC,0
638,CCCCCCCN,0
639,[NH4+].[Fe+3].[O-]C(=O)CN(CCCN(C([O-])=O)C([O-])=O)C([O-])=O,0
640,N#CCCCCC#N,0
641,CCCCCCCO,0
642,CCCCCCC=O,0
643,CCCCNCCO,0
644,CCCCOCCO,0
645,COCCOCCO,0
646,C1C\C=C/CC\C=C/1,0
647,CCCCCCC(O)CO,0
648,COC(=O)CCCCCCCCC=C,0
649,CCCCCCCCCCCC(=O)OC,0
650,CC(=O)OC(C)(C)CCCC(=C)C=C,0
651,CCCCCCCCC,0
652,CCCC[Sn](Cl)(Cl)Cl,0
653,CCC(C)C1=CC(=CC(C(C)CC)=C1O)N=NC1=CC=C(C=C1)[N+]([O-])=O,0
654,CC(CC(C1=CC(C2CCCCC2)=C(O)C=C1C)C1=CC(C2CCCCC2)=C(O)C=C1C)C1=CC(C2CCCCC2)=C(O)C=C1C,0
655,[Na+].[Na+].CCN1C([O-])=C(CS([O-])(=O)=O)C(C)=C(\N=N\C2=C(C=CC(NC3=NC(NCCOCCS(=O)(=O)C=C)=NC(F)=N3)=C2)S(O)(=O)=O)C1=O,0
656,CCCCCCCCCl,0
657,CCCCCCCCN,0
658,CCCCCCCCO,0
659,CCCCCCCCS,0
660,CCCCCCCC(=O)N(C)C,0
661,CCOCCOCCO,0
662,ClCCOCOCCCl,0
663,CCCCNCCCC,0
664,COC(=O)CCCC(=O)OC,0
665,COCCOCCOC,0
666,CCCCCCCCC(O)CO,0
667,[Br-].CCCCCCCCCCCC[N+](C)(C)C,0
668,[Br-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C,0
669,[Cl-].CCCCCCCCCCCC[N+](C)(C)C,0
670,CCCCCCCCCCC,0
671,CCCCCCCCCCN(C)C,0
672,[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)C,0
673,CCCCCCCCCCCCC=C,0
674,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C,0
675,[Cu++].CCCCCCCC\C=C/CCCCCCCC([O-])=O.CCCCCCCC\C=C/CCCCCCCC([O-])=O,0
676,CCCCCCCCCCCCCCCCCC[Si](Cl)(Cl)Cl,0
677,CCCCCCCCC(O)=O,0
678,O=S1(=O)CCCO1,1
679,COC(=O)C1=C(N=CC(C)=C1)C(=O)OC,0
680,CCCCCCCCCC(C)=O,0
681,CCOCCOCCOC(C)=O,0
682,O=CC1=CC=CC=N1,0
683,CCCCCCCCCCOC(C)=O,0
684,CCCCCCCCCCCCN(C)C,0
685,CCCCCCOCCO,0
686,OCCOCCOCCO,1
687,CCCCCCCCCCBr,0
688,CCCCCCCCCCO,0
689,CCCCCCCCCC=O,0
690,CC1(CCCCC1)C(O)=O,0
691,NCCCOCCOCCO,0
692,CCCCOCCOCCO,0
693,COCCOCCOCCO,0
694,OC(=O)CCCCCCCCC=C,0
695,CCCCCCCCCCCCCCCC(=O)OC,0
696,CCCCCCCCCCCC,0
697,CCCCCCCCCCC=C,0
698,CCCCCCCCCCCO,0
699,CCCCCCCCCCC=O,0
700,C=CCCCCCCCCC=O,0
701,COCCOCCOCCOC,0
702,CCOCCOCCOCCO,0
703,CC1=CC(=O)CC(C)(C)C1=O,0
704,CCCCCCCCCCCCCl,0
705,CCCCCCCCCCCCO,0
706,CCCCCCCCCCCCS,0
707,FC(F)(F)C(=O)C1=CC(=CC(Cl)=C1)C(F)(F)F,0
708,CCCCCCOCCOCCO,0
709,OCCOCCOCCOCCO,1
710,CCCCCCCCCCCCCCCCCC(=O)OC,0
711,CCCCCCCCCCCCCCCC(Cl)=O,0
712,CCCCOC1=CC=CC=C1,0
713,CCCCCCCCCCCCCCCCN(C)C,0
714,CCCCCCCCCCCCCO,0
715,CCCCCCCCCCCCCCO,0
716,CCCCOCCOCCOCCCC,0
717,CCCCCCCCCCCCCCN(C)C,0
718,CCCCCCCCCCCCCCCCCC(Cl)=O,0
719,CO[Si](CCCS[Si](C)(C)C(C)(C)C)(OC)OC,0
720,CCCCCCCCCCCCCCCCBr,0
721,CCCCCCCC\C=C/CCCCCCCCCCCC(N)=O,0
722,CCCCCCCCCCCCCCCCCCCCCC(O)=O,0
723,CCCCCCCCCCCCCCCCC=C,0
724,CCCCCCCC\C=C/CCCCCCCC#N,0
725,CCCCCCCCCCCCCCCCCCO,0
726,CC1CC(NC(N)=O)NC(=O)N1,0
727,CCCCCCCCCCCCCCCCCCCC,0
728,CC1=NN(C(N)=C1)C1=CC=CC=C1,0
729,OC1=CC=C(C=C1)C1CCCCC1,0
730,[Na+].CC(=O)C([O-])=O,0
731,OS(=O)(=O)CCCN1CCOCC1,0
732,[O-]C=O.CCN(CC)C1=CC=C2N=C3C=CC(C=C3OC2=C1)=[N+](CC)CC,0
733,OS(=O)(=O)CCCNC1CCCCC1,0
734,CC1(C)[C@H]2CC[C@]3(C2)C1=CCCC3(C)C,0
735,OC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,0
736,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
737,CC(CCC(C)C=O)CC(C)(C)C,0
738,OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,0
739,CC(CO)CCCC1CCCCC1,0
740,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1O,0
741,FC1COC(=O)O1,0
742,[Na+].[O-]C(=O)CC1=CC=CC=C1,0
743,COC(=O)C1=CC=CC=C1C1=CC=C(CBr)C=C1,1
744,CC1=CC=C(C=C1)C1=CC=CC=C1C#N,0
745,CC=C,0
746,COC,0
747,CC(C)=C,0
748,CC(C)(O)C=C,0
749,CC(C)(O)C#C,0
750,CC[Si](Cl)(Cl)Cl,0
751,FC1(F)C(F)(F)C(F)(F)C1(F)F,0
752,ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl,0
753,CCCCCCCCCCCC(=O)OCC(C)(C)C=NC1=CC=C(C=C1)N=CC(C)(C)COC(=O)CCCCCCCCCCC,0
754,OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1,0
755,C(N1CCC(CC1)NC1=CC=CC=C1)C1=CC=CC=C1,0
756,CC(C)(C1=CC=C(OC#N)C=C1)C1=CC=C(OC#N)C=C1,0
757,CC(N)(CO)CO,0
758,CCC(N)(CO)CO,0
759,OCC(CO)(CO)CO,0
760,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,0
761,CCCCC(CC)(CO)CO,0
762,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,0
763,CCCCCCCCCCCCCCCCOC(=O)OC1=C(Cl)C=C(C=C1Cl)C(=O)OCC,0
764,CC(C)=CCCC(C)(OC(C)=O)C=C,0
765,ClCCOP(=O)(OCCCl)OCCCl,0
766,CC(C)=CCCC(C)(OC=O)C=C,0
767,[H][C@@]1(CC[C@H](CCC)CC1)[C@@]1([H])CC[C@@H](CC1)C=C,0
768,CCOC(=O)[C@H]1[C@@H]2C[C@@H](C=C2)[C@@H]1C(C)C,0
769,CC(=O)CO,1
770,FC(F)=C(F)C(F)(F)F,0
771,CC1CC2=CC(=O)CCC2C2CCC3(C)C(CCC3(O)C#C)C12,0
772,BrC1=C(Br)C(Br)=C(OC2=C(Br)C(Br)=C(Br)C(Br)=C2Br)C(Br)=C1Br,0
773,CC(O)COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCC(C)O)C=C1,0
774,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
775,CCC(C)C(O)=O,0
776,O=C1C2=C(C=CC=C2)C2=CC=C3C4=CC=C5C6=C(C=CC=C6)C(=O)C6=C5C4=C(C=C6)C4=C3C2=C1C=C4,0
777,CC1=CC(C)=C(NC2=CC=C(NC3=C(C)C=C(C)C=C3C)C3=C2C(=O)C2=CC=CC=C2C3=O)C(C)=C1,0
778,ClC1=C2C(=O)OC(=O)C2=C(Cl)C(Cl)=C1Cl,0
779,ClC1=CC=CC2=C1C(=O)OC2=O,0
780,[H][C@@]1(C)C[C@@]2([H])[C@]3([H])CC=C4C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]2(C)[C@@]1([H])C(=O)COC(C)=O,0
781,OS(O)(=O)=O.CCOC(=O)[C@@]1(N)C[C@H]1C=C.CCOC(=O)[C@@]1(N)C[C@H]1C=C,1
782,CO\C=C(\C(=O)OC)C1=C(COC2=NC(=CC=C2)C(F)(F)F)C=CC=C1,0
783,COC(=O)C(C)CCC(=O)N(C)C,0
784,CCC |Sg:n:1:5-6:ht|,0
785,[Na+].CCCCCC1C(O)CCC1CC([O-])=O,0
786,CC1=C(C)C(OC2=CC=CC=C2CC(O)=O)=C(C=C1)C(O)=O,0
787,CC1=C(O)C(C(O)=O)=C2C=CC=CC2=N1,0
788,CCCCC(CC)COCCOCCOC(=O)C=C,0
789,ClC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O,0
790,CCCCC(CC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC,0
791,CCCCCCCCCCCCCCCC(=O)NC1=CC(Cl)=C(CC)C(Cl)=C1O,0
792,CCN1CCN(CC2=CN=C(N)C=C2)CC1,1
793,N[C@@H]1CCC2=C(C1)C1=CC=CC=C1N2CCC(O)=O,0
794,CCCC[C@H]1CO[C@@H](OC1)C1=CC=C(C=C1)C1=CC=C(C(F)=C1)C1=CC(F)=C(F)C(F)=C1,0
795,ClCCC1=C(Cl)C=C2NC(=O)CC2=C1,0
796,ClC1=CC2=C(C=C1)C(=O)OC2=O,0
797,OC(=O)C1=NN(C(=O)C1)C1=CC=C(C=C1)S(O)(=O)=O,0
798,C[N+](C)(C)[O-],0
799,O=C1NC2=C(C=CC=C2)C(=O)O1,0
800,Cl.NC(CO)(CO)CO,0
801,CO[Si](C)(OC)OC,1
802,N.[Fe+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
803,CC1CC(CC(C)(C)C1)OC(=O)C1=C(O)C=CC=C1,0
804,OC1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,0
805,CCCCCCCCCCCCS[Sn](CCCC)(CCCC)SCCCCCCCCCCCC,0
806,CCCCC(CC)COC(=O)C1=C(O)C=CC=C1,0
807,CCOC(=O)C1=C(O)C=CC=C1,0
808,[Na+].CCCCC1=CC2=C([N-]N=N2)C=C1,0
809,CC1=C(Cl)C=CC=C1Cl,0
810,ClC1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O,0
811,CCOC(=O)CC(CC(C)=O)C(=O)OCC,0
812,FC(F)=C(F)OC(F)(F)F,0
813,OC1=C(Br)C=C(Br)C=C1Br,0
814,CC(C)(C)C1=CC(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,0
815,[O-][N+](=O)C1=C(C=C(Cl)C=C1)C(F)(F)F,0
816,OC(=O)C1=CC=CC=C1Cl,0
817,NC1=C(C=CC=C1)C(O)=O,0
818,FC(F)(F)C1=CC(Cl)=CC(I)=C1,0
819,CC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,0
820,ClS(=O)(=O)N=C=O,0
821,[Cl-].[Cl-].[Ru+6].[CH--]C1=CC=CS1.C1CCC(CC1)P(C1CCCCC1)C1CCCCC1.CC1=C(C)N([C--]N1C1=C(C)C=C(C)C=C1C)C1=C(C)C=C(C)C=C1C,0
822,[NH4+].[O-]C(=O)C(F)(F)OC1(F)OC(F)(F)OC1(F)OC(F)(F)F,0
823,CC(C)=CCOC(C)=O,0
824,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=CC(O)=C2,0
825,CC1=NN(C(=O)C1)C1=CC(=CC=C1)S(O)(=O)=O,0
826,CCCC[N+](CCCC)(CCCC)CCCC.[H][C@@]12CN(C(=O)N1OS([O-])(=O)=O)[C@@]([H])(CC2)C(N)=O,0
827,CCC(CC1=CC=CC=C1)(N(C)C)C(=O)C1=CC=C(C=C1)N1CCOCC1,0
828,OC1=CC(O)=NC=N1,0
829,CCC(CC1=CC=C(C)C=C1)(N(C)C)C(=O)C1=CC=C(C=C1)N1CCOCC1,0
830,ClP(Cl)Cl.C1=CC=C(C=C1)C1=CC=CC=C1.CC(C)(C)C1=CC=C(O)C(=C1)C(C)(C)C,0
831,COC(=O)C1=C(O)C=CC=C1,0
832,CC(O)C1CCCCC1,0
833,CC1=CC(=O)N(CC2=CC(CN3C(=O)C=C(C)C3=O)=CC=C2)C1=O,0
834,ClC1=CC=CC(Cl)=C1C#N,0
835,CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C,0
836,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,0
837,CC1(C)C2CCC(C)(C2)C1=O,0
838,CC1C=C(C)CCC1C1OCC2COC(C3CCC(C)=CC3C)N12,0
839,O=C(C1=CC=CC=C1)C1=CC=CC=C1,0
840,C1CCC2=C(C1)C=CC=C2,0
841,OC(=O)C1=C(SSC2=C(C=CC=C2)C(O)=O)C=CC=C1,0
842,CC1(C)C2=CC=CC=C2C2=C1C=C(NC1=CC=CC=C1C1=CC=CC=C1)C=C2,0
843,O=C1CCC2=C(O1)C=CC=C2,0
844,CC(=O)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,0
845,CC1=C(OC(=O)C2=CC=C(O)C=C2)C=CC(OC(=O)C2=CC=C(O)C=C2)=C1,0
846,CC(C)=CCC1=CC=C(O)C=C1,0
847,[Mg++].[Mg++].[K+].[O-][Si](=O)[O-][Al+]([F-])([F-])(=O)([O-][Si]([O-])=O)[O-][Si]([O-])=O,0
848,[K+].[O-][Al]=O,0
849,[AlH3].[Ni],0
850,[Al+3].[Al+3].O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,0
851,[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Ni++],0
852,[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Ti+4],0
853,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Ca++],0
854,OCCN(CCO)C1=CC=CC=C1,0
855,[B-5].[B-5].[Cr+6],0
856,[Na+].[Na+].[O-]B1OB([O-])OB2OB(OB=O)OB(OB=O)OB(O1)O2,0
857,[Ba++].[O-][Zr]([O-])=O,0
858,COC1=CC(\C=C/C)=CC=C1OCC1=CC=CC=C1,0
859,C1=CC2=CC3=C(C=CC=C3)C=C2C=C1,0
860,C[N+](C)(CCCNC=O)CC([O-])=O,0
861,COC1=CC=C(C=O)C=C1OC,0
862,O[Co]=O,1
863,[H]C12CCC(CS(O)(=O)=O)(C(=O)C1)C2(C)C.OC(=O)C(N1CCC2=C(C1)C=CS2)C1=CC=CC=C1Cl,0
864,COC1=C(OC)C=C(CCN)C=C1,0
865,[H+].[H+].F[Zr--](F)(F)(F)(F)F,0
866,[P-3].[Fe++].[Fe++].[Fe++],0
867,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Sr++],0
868,[NH4+].[I-],0
869,O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O[Si](O)(O)O,0
870,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[K+].[K+].[K+].[K+].[Sn+4],0
871,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Na+].[Na+].[Sn+4],0
872,[H].[H].[H].[H].[H].[H].[Zn++].[O-][Sn+4]([O-])([O-])([O-])([O-])[O-],0
873,[O--].[O--].[O--].[K+].[Nb+5],0
874,[O--].[O--].[K+],1
875,OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,0
876,N12[Si]34N5[Si]11N3[Si]25N41,0
877,[O--].[O--].[O--].[Na+].[Na+].[Ti+4],0
878,[O--].[Nb++],0
879,O=[Nb]=O,0
880,COC1=C(N)C=C(C=C1)C(=O)NC1=CC=CC=C1,0
881,[Zn++].[O-][Sn]([O-])=O,0
882,[O--].[O--].[O--].[Sr++].[Zr+4],0
